,var1(t-10),var2(t-10),var3(t-10),var4(t-10),var5(t-10),var6(t-10),var7(t-10),var8(t-10),var9(t-10),var10(t-10),var1(t-9),var2(t-9),var3(t-9),var4(t-9),var5(t-9),var6(t-9),var7(t-9),var8(t-9),var9(t-9),var10(t-9),var1(t-8),var2(t-8),var3(t-8),var4(t-8),var5(t-8),var6(t-8),var7(t-8),var8(t-8),var9(t-8),var10(t-8),var1(t-7),var2(t-7),var3(t-7),var4(t-7),var5(t-7),var6(t-7),var7(t-7),var8(t-7),var9(t-7),var10(t-7),var1(t-6),var2(t-6),var3(t-6),var4(t-6),var5(t-6),var6(t-6),var7(t-6),var8(t-6),var9(t-6),var10(t-6),var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var6(t-5),var7(t-5),var8(t-5),var9(t-5),var10(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var6(t-4),var7(t-4),var8(t-4),var9(t-4),var10(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var6(t-3),var7(t-3),var8(t-3),var9(t-3),var10(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var7(t-2),var8(t-2),var9(t-2),var10(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t)
41,32.0,0.087829459,99.0,32.08,30.2,0.0,0.0,1.0,1.0,0.0,33.0,0.09503046300000001,95.0,30.53,22.76,0.001098901,0.0,1.0,1.0,0.0,34.0,0.102821866,89.0,30.1,25.39,0.00125,0.0,1.0,1.0,0.0,35.0,0.111252074,87.0,26.5,29.93,0.002395833,0.0,1.0,1.0,0.0,36.0,0.12037346199999999,85.0,26.68,19.87,0.0,0.0,1.0,1.0,0.0,37.0,0.13024269900000002,96.0,26.68,13.52,0.0,0.0,1.0,1.0,0.0,38.0,0.1409211,97.0,30.38,18.98,0.01,0.0,1.0,1.0,0.0,39.0,0.152475006,90.0,33.66,25.97,0.0,0.0,1.0,1.0,0.0,40.0,0.16497620000000002,87.0,33.41,27.61,0.0,0.0,1.0,1.0,0.0,41.0,0.178502347,97.0,31.86,27.26,0.0,0.0,1.0,1.0,0.0,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0
42,33.0,0.09503046300000001,95.0,30.53,22.76,0.001098901,0.0,1.0,1.0,0.0,34.0,0.102821866,89.0,30.1,25.39,0.00125,0.0,1.0,1.0,0.0,35.0,0.111252074,87.0,26.5,29.93,0.002395833,0.0,1.0,1.0,0.0,36.0,0.12037346199999999,85.0,26.68,19.87,0.0,0.0,1.0,1.0,0.0,37.0,0.13024269900000002,96.0,26.68,13.52,0.0,0.0,1.0,1.0,0.0,38.0,0.1409211,97.0,30.38,18.98,0.01,0.0,1.0,1.0,0.0,39.0,0.152475006,90.0,33.66,25.97,0.0,0.0,1.0,1.0,0.0,40.0,0.16497620000000002,87.0,33.41,27.61,0.0,0.0,1.0,1.0,0.0,41.0,0.178502347,97.0,31.86,27.26,0.0,0.0,1.0,1.0,0.0,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0
43,34.0,0.102821866,89.0,30.1,25.39,0.00125,0.0,1.0,1.0,0.0,35.0,0.111252074,87.0,26.5,29.93,0.002395833,0.0,1.0,1.0,0.0,36.0,0.12037346199999999,85.0,26.68,19.87,0.0,0.0,1.0,1.0,0.0,37.0,0.13024269900000002,96.0,26.68,13.52,0.0,0.0,1.0,1.0,0.0,38.0,0.1409211,97.0,30.38,18.98,0.01,0.0,1.0,1.0,0.0,39.0,0.152475006,90.0,33.66,25.97,0.0,0.0,1.0,1.0,0.0,40.0,0.16497620000000002,87.0,33.41,27.61,0.0,0.0,1.0,1.0,0.0,41.0,0.178502347,97.0,31.86,27.26,0.0,0.0,1.0,1.0,0.0,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0
44,35.0,0.111252074,87.0,26.5,29.93,0.002395833,0.0,1.0,1.0,0.0,36.0,0.12037346199999999,85.0,26.68,19.87,0.0,0.0,1.0,1.0,0.0,37.0,0.13024269900000002,96.0,26.68,13.52,0.0,0.0,1.0,1.0,0.0,38.0,0.1409211,97.0,30.38,18.98,0.01,0.0,1.0,1.0,0.0,39.0,0.152475006,90.0,33.66,25.97,0.0,0.0,1.0,1.0,0.0,40.0,0.16497620000000002,87.0,33.41,27.61,0.0,0.0,1.0,1.0,0.0,41.0,0.178502347,97.0,31.86,27.26,0.0,0.0,1.0,1.0,0.0,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0
45,36.0,0.12037346199999999,85.0,26.68,19.87,0.0,0.0,1.0,1.0,0.0,37.0,0.13024269900000002,96.0,26.68,13.52,0.0,0.0,1.0,1.0,0.0,38.0,0.1409211,97.0,30.38,18.98,0.01,0.0,1.0,1.0,0.0,39.0,0.152475006,90.0,33.66,25.97,0.0,0.0,1.0,1.0,0.0,40.0,0.16497620000000002,87.0,33.41,27.61,0.0,0.0,1.0,1.0,0.0,41.0,0.178502347,97.0,31.86,27.26,0.0,0.0,1.0,1.0,0.0,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0
46,37.0,0.13024269900000002,96.0,26.68,13.52,0.0,0.0,1.0,1.0,0.0,38.0,0.1409211,97.0,30.38,18.98,0.01,0.0,1.0,1.0,0.0,39.0,0.152475006,90.0,33.66,25.97,0.0,0.0,1.0,1.0,0.0,40.0,0.16497620000000002,87.0,33.41,27.61,0.0,0.0,1.0,1.0,0.0,41.0,0.178502347,97.0,31.86,27.26,0.0,0.0,1.0,1.0,0.0,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0
47,38.0,0.1409211,97.0,30.38,18.98,0.01,0.0,1.0,1.0,0.0,39.0,0.152475006,90.0,33.66,25.97,0.0,0.0,1.0,1.0,0.0,40.0,0.16497620000000002,87.0,33.41,27.61,0.0,0.0,1.0,1.0,0.0,41.0,0.178502347,97.0,31.86,27.26,0.0,0.0,1.0,1.0,0.0,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0
48,39.0,0.152475006,90.0,33.66,25.97,0.0,0.0,1.0,1.0,0.0,40.0,0.16497620000000002,87.0,33.41,27.61,0.0,0.0,1.0,1.0,0.0,41.0,0.178502347,97.0,31.86,27.26,0.0,0.0,1.0,1.0,0.0,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0
49,40.0,0.16497620000000002,87.0,33.41,27.61,0.0,0.0,1.0,1.0,0.0,41.0,0.178502347,97.0,31.86,27.26,0.0,0.0,1.0,1.0,0.0,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0
50,41.0,0.178502347,97.0,31.86,27.26,0.0,0.0,1.0,1.0,0.0,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0
51,42.0,0.193137483,81.0,29.2,22.38,0.0,0.0,1.0,1.0,0.0,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0
52,43.0,0.20897253100000002,96.0,31.1,17.79,0.0,0.0,1.0,1.0,0.0,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0
53,44.0,0.226105871,87.0,29.27,19.52,0.012916667,0.0,1.0,1.0,0.0,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0
54,45.0,0.244643947,88.0,29.95,20.22,0.0,0.0,1.0,1.0,0.0,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0
55,46.0,0.264701932,95.0,32.29,34.51,0.0,0.0,1.0,1.0,0.0,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0
56,47.0,0.28640444,84.0,29.95,32.71,0.0,0.0,1.0,1.0,0.0,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0
57,48.0,0.309886305,91.0,28.66,22.97,0.0,0.0,1.0,1.0,0.0,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0
58,49.0,0.33529341100000004,91.0,28.48,17.63,0.010625,0.0,1.0,1.0,0.0,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0,59.0,0.7373121290000001,87.0,36.9,36.56,0.0,0.0,1.0,1.0,0.0
59,50.0,0.362783607,91.0,32.08,15.13,0.00010416700000000001,0.0,1.0,1.0,0.0,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0,59.0,0.7373121290000001,87.0,36.9,36.56,0.0,0.0,1.0,1.0,0.0,60.0,0.797763228,90.0,36.68,64.53,0.0,0.0,1.0,1.0,0.0
60,51.0,0.39252768299999996,87.0,31.1,23.6,0.0,0.0,1.0,1.0,0.0,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0,59.0,0.7373121290000001,87.0,36.9,36.56,0.0,0.0,1.0,1.0,0.0,60.0,0.797763228,90.0,36.68,64.53,0.0,0.0,1.0,1.0,0.0,61.0,0.86317062,98.0,35.03,47.71,0.0,0.0,1.0,1.0,0.0
61,52.0,0.42471043,81.0,29.3,23.46,0.005416666999999999,0.0,1.0,1.0,0.0,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0,59.0,0.7373121290000001,87.0,36.9,36.56,0.0,0.0,1.0,1.0,0.0,60.0,0.797763228,90.0,36.68,64.53,0.0,0.0,1.0,1.0,0.0,61.0,0.86317062,98.0,35.03,47.71,0.0,0.0,1.0,1.0,0.0,62.0,0.9339406659999999,99.0,34.2,32.35,0.0,0.0,1.0,1.0,0.0
62,53.0,0.45953179200000005,81.0,29.63,16.24,0.0,0.0,1.0,1.0,0.0,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0,59.0,0.7373121290000001,87.0,36.9,36.56,0.0,0.0,1.0,1.0,0.0,60.0,0.797763228,90.0,36.68,64.53,0.0,0.0,1.0,1.0,0.0,61.0,0.86317062,98.0,35.03,47.71,0.0,0.0,1.0,1.0,0.0,62.0,0.9339406659999999,99.0,34.2,32.35,0.0,0.0,1.0,1.0,0.0,63.0,1.0105130390000001,89.0,34.99,32.18,0.0,0.0,1.0,1.0,0.0
63,54.0,0.497208104,66.0,30.71,14.25,0.0003125,0.0,1.0,1.0,0.0,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0,59.0,0.7373121290000001,87.0,36.9,36.56,0.0,0.0,1.0,1.0,0.0,60.0,0.797763228,90.0,36.68,64.53,0.0,0.0,1.0,1.0,0.0,61.0,0.86317062,98.0,35.03,47.71,0.0,0.0,1.0,1.0,0.0,62.0,0.9339406659999999,99.0,34.2,32.35,0.0,0.0,1.0,1.0,0.0,63.0,1.0105130390000001,89.0,34.99,32.18,0.0,0.0,1.0,1.0,0.0,64.0,1.093363465,90.0,31.72,33.05,0.0,0.0,1.0,1.0,0.0
64,55.0,0.5379734389999999,80.0,31.86,20.88,0.0,0.0,1.0,1.0,0.0,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0,59.0,0.7373121290000001,87.0,36.9,36.56,0.0,0.0,1.0,1.0,0.0,60.0,0.797763228,90.0,36.68,64.53,0.0,0.0,1.0,1.0,0.0,61.0,0.86317062,98.0,35.03,47.71,0.0,0.0,1.0,1.0,0.0,62.0,0.9339406659999999,99.0,34.2,32.35,0.0,0.0,1.0,1.0,0.0,63.0,1.0105130390000001,89.0,34.99,32.18,0.0,0.0,1.0,1.0,0.0,64.0,1.093363465,90.0,31.72,33.05,0.0,0.0,1.0,1.0,0.0,65.0,1.183006671,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,1.0,0.0
65,56.0,0.582081063,93.0,35.46,35.44,0.00010416700000000001,0.0,1.0,1.0,0.0,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0,59.0,0.7373121290000001,87.0,36.9,36.56,0.0,0.0,1.0,1.0,0.0,60.0,0.797763228,90.0,36.68,64.53,0.0,0.0,1.0,1.0,0.0,61.0,0.86317062,98.0,35.03,47.71,0.0,0.0,1.0,1.0,0.0,62.0,0.9339406659999999,99.0,34.2,32.35,0.0,0.0,1.0,1.0,0.0,63.0,1.0105130390000001,89.0,34.99,32.18,0.0,0.0,1.0,1.0,0.0,64.0,1.093363465,90.0,31.72,33.05,0.0,0.0,1.0,1.0,0.0,65.0,1.183006671,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,1.0,0.0,66.0,1.279999587,89.0,30.2,30.45,0.0,0.0,1.0,1.0,0.0
66,57.0,0.629805003,94.0,36.68,33.51,0.0,0.0,1.0,1.0,0.0,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0,59.0,0.7373121290000001,87.0,36.9,36.56,0.0,0.0,1.0,1.0,0.0,60.0,0.797763228,90.0,36.68,64.53,0.0,0.0,1.0,1.0,0.0,61.0,0.86317062,98.0,35.03,47.71,0.0,0.0,1.0,1.0,0.0,62.0,0.9339406659999999,99.0,34.2,32.35,0.0,0.0,1.0,1.0,0.0,63.0,1.0105130390000001,89.0,34.99,32.18,0.0,0.0,1.0,1.0,0.0,64.0,1.093363465,90.0,31.72,33.05,0.0,0.0,1.0,1.0,0.0,65.0,1.183006671,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,1.0,0.0,66.0,1.279999587,89.0,30.2,30.45,0.0,0.0,1.0,1.0,0.0,67.0,1.384944805,78.0,29.48,24.14,0.0,0.0,1.0,1.0,0.0
67,58.0,0.6814417559999999,95.0,39.02,34.06,0.0,0.0,1.0,1.0,0.0,59.0,0.7373121290000001,87.0,36.9,36.56,0.0,0.0,1.0,1.0,0.0,60.0,0.797763228,90.0,36.68,64.53,0.0,0.0,1.0,1.0,0.0,61.0,0.86317062,98.0,35.03,47.71,0.0,0.0,1.0,1.0,0.0,62.0,0.9339406659999999,99.0,34.2,32.35,0.0,0.0,1.0,1.0,0.0,63.0,1.0105130390000001,89.0,34.99,32.18,0.0,0.0,1.0,1.0,0.0,64.0,1.093363465,90.0,31.72,33.05,0.0,0.0,1.0,1.0,0.0,65.0,1.183006671,89.0,32.11,25.23,0.0020833329999999997,0.0,1.0,1.0,0.0,66.0,1.279999587,89.0,30.2,30.45,0.0,0.0,1.0,1.0,0.0,67.0,1.384944805,78.0,29.48,24.14,0.0,0.0,1.0,1.0,0.0,68.0,1.498494321,88.0,33.73,28.11,0.0,0.0,1.0,1.0,0.0
